order_id,seller_id,customer_id,order_date,order_value,is_returned,profit
O007733,S0445,C00778,2023-12-04,102.56,1,-6.19
O007734,S0068,C00639,2023-04-24,96.26,0,30.45
O007735,S0212,C01913,2023-07-16,125.8,0,23.12
O007736,S0033,C01161,2022-07-22,129.06,0,44.26
O007737,S0345,C01639,2023-06-09,68.22,1,-6.4
O007738,S0229,C00052,2023-12-21,214.17,0,41.08
O007739,S0449,C02154,2023-02-18,74.58,0,16.93
O007740,S0012,C00634,2023-11-26,86.97,0,31.43
O007741,S0448,C00716,2023-10-29,77.15,0,24.5
O007742,S0336,C00896,2023-06-02,86.07,0,22.52
O007743,S0431,C01493,2023-10-05,39.54,0,10.82
O007744,S0430,C02129,2022-12-26,18.66,0,2.01
O007745,S0023,C02254,2023-10-21,65.23,0,21.58
O007746,S0463,C00506,2023-10-13,195.24,0,69.69
O007747,S0007,C00806,2023-07-25,98.13,0,29.44
O007748,S0039,C00265,2023-10-01,45.3,0,8.86
O007749,S0407,C00739,2023-12-14,91.69,0,9.34
O007750,S0408,C01114,2021-10-26,91.17,0,12.84
O007751,S0378,C01563,2021-08-23,65.76,0,13.66
O007752,S0117,C00409,2023-01-22,256.38,1,-22.91
O007753,S0122,C01209,2022-12-01,117.72,0,27.71
O007754,S0315,C01079,2023-11-22,71.99,0,23.28
O007755,S0054,C00296,2023-02-26,26.92,0,9.29
O007756,S0351,C01051,2023-11-12,96.96,0,17.77
O007757,S0376,C00372,2023-09-09,85.52,0,32.46
O007758,S0036,C01040,2023-01-15,32.42,0,12.44
O007759,S0317,C00862,2023-01-02,39.93,0,4.28
O007760,S0459,C01207,2023-10-02,177.09,0,57.75
O007761,S0011,C00103,2023-11-19,207.26,0,75.49
O007762,S0483,C00106,2023-08-26,41.33,0,16.52
O007763,S0021,C00871,2023-11-03,104.82,0,11.92
O007764,S0326,C01925,2022-10-16,105.8,0,18.64
O007765,S0377,C02383,2023-12-25,171.39,0,21.5
O007766,S0300,C00873,2021-09-03,8.31,0,2.15
O007767,S0446,C00019,2023-06-17,42.22,0,15.51
O007768,S0242,C00257,2023-10-19,117.06,0,28.03
O007769,S0188,C00831,2022-11-10,27.19,0,4.69
O007770,S0262,C01363,2021-09-02,86.81,0,29.2
O007771,S0040,C02242,2023-05-07,129.34,0,40.56
O007772,S0071,C00860,2022-09-09,90.91,0,30.01
O007773,S0469,C01119,2022-12-28,73.54,1,-5.09
O007774,S0036,C01127,2023-05-20,21.69,0,2.43
O007775,S0124,C00472,2023-08-28,283.62,0,112.14
O007776,S0291,C01842,2023-11-11,88.14,1,-6.43
O007777,S0084,C00488,2023-12-06,69.88,0,14.95
O007778,S0041,C02280,2021-10-14,233.51,1,-21.8
O007779,S0151,C00496,2023-07-17,83.52,0,26.74
O007780,S0086,C02355,2023-12-05,331.35,0,127.27
O007781,S0367,C00392,2023-12-23,554.45,0,59.1
O007782,S0027,C01032,2023-05-28,118.66,0,16.28
O007783,S0117,C02458,2022-12-15,121.89,0,28.63
O007784,S0250,C01653,2023-12-03,111.97,0,28.41
O007785,S0134,C01972,2022-07-30,120.67,1,-8.82
O007786,S0297,C00286,2023-03-20,30.72,0,5.69
O007787,S0317,C00689,2023-05-14,86.13,0,33.17
O007788,S0096,C01704,2023-12-08,55.41,0,9.48
O007789,S0219,C01155,2023-06-08,60.02,0,18.12
O007790,S0195,C01038,2021-12-25,181.03,0,52.19
O007791,S0082,C02286,2023-09-02,139.98,0,15.39
O007792,S0279,C02414,2023-07-05,57.74,0,6.03
O007793,S0052,C01710,2023-04-04,270.55,0,107.64
O007794,S0455,C02157,2022-03-02,83.72,0,19.75
O007795,S0113,C01244,2021-04-06,101.83,0,28.88
O007796,S0052,C02438,2022-04-03,197.21,0,53.83
O007797,S0114,C01678,2023-12-31,175.22,0,37.43
O007798,S0017,C00543,2023-08-26,72.77,0,12.92
O007799,S0346,C01588,2023-05-30,71.05,0,25.58
O007800,S0285,C00981,2023-12-17,316.48,0,77.17
O007801,S0290,C00729,2022-01-29,111.69,1,-7.09
O007802,S0119,C00636,2023-08-15,69.54,0,8.83
O007803,S0113,C01397,2021-05-21,178.64,0,45.66
O007804,S0094,C02150,2023-10-18,95.76,0,31.22
O007805,S0179,C00211,2023-11-25,210.03,0,74.9
O007806,S0472,C02081,2022-11-05,13.55,0,1.49
O007807,S0330,C01240,2022-08-09,57.8,0,10.1
O007808,S0275,C01484,2023-07-21,118.55,0,45.95
O007809,S0465,C01854,2023-12-14,19.99,0,5.03
O007810,S0472,C01638,2023-04-05,186.43,0,58.16
O007811,S0276,C01456,2021-11-27,339.35,0,109.68
O007812,S0370,C02425,2023-07-28,211.7,0,51.49
O007813,S0295,C01745,2023-11-11,43.87,0,10.43
O007814,S0185,C00099,2023-07-10,233.73,0,45.91
O007815,S0074,C01875,2022-01-03,14.87,0,1.95
O007816,S0276,C01020,2021-12-09,366.8,0,115.79
O007817,S0100,C01671,2022-02-09,248.18,0,87.85
O007818,S0394,C02014,2023-05-07,149.96,0,59.21
O007819,S0432,C02230,2022-12-23,19.83,0,5.31
O007820,S0098,C00377,2023-08-30,17.86,0,2.48
O007821,S0385,C00694,2023-06-21,92.34,1,-8.38
O007822,S0105,C00421,2023-05-25,254.04,0,71.59
O007823,S0109,C00612,2022-01-15,79.3,0,13.75
O007824,S0230,C01386,2022-09-05,245.38,0,78.59
O007825,S0301,C02283,2022-09-28,158.54,0,60.56
O007826,S0160,C01666,2023-06-29,151.1,1,-11.47
O007827,S0119,C01251,2023-09-28,371.12,1,-33.69
O007828,S0152,C00508,2022-07-13,295.13,1,-28.25
O007829,S0275,C01608,2023-10-26,64.08,0,14.62
O007830,S0020,C01651,2023-11-10,64.44,0,15.48
O007831,S0013,C02347,2022-10-16,219.15,0,49.17
O007832,S0442,C02218,2023-02-16,141.52,0,30.51
O007833,S0015,C00278,2023-09-25,200.65,0,58.12
O007834,S0027,C00925,2023-06-03,56.62,0,8.59
O007835,S0163,C00355,2022-10-11,40.63,0,14.38
O007836,S0276,C01027,2022-04-30,56.05,0,16.66
O007837,S0097,C00039,2023-02-03,106.12,1,-5.49
O007838,S0281,C02083,2022-10-02,149.96,1,-9.32
O007839,S0087,C02355,2022-10-01,131.27,0,20.41
O007840,S0103,C01772,2023-02-07,119.3,0,15.7
O007841,S0137,C00738,2023-07-18,307.13,0,101.1
O007842,S0201,C00685,2023-12-11,119.74,0,39.89
O007843,S0488,C02222,2022-09-24,67.05,1,-6.56
O007844,S0426,C01990,2023-06-30,22.31,0,7.76
O007845,S0377,C02203,2023-10-29,184.47,1,-9.84
O007846,S0103,C02165,2023-04-21,89.63,0,13.43
O007847,S0079,C00689,2023-12-26,402.42,1,-37.4
O007848,S0118,C00470,2023-08-02,81.05,0,9.18
O007849,S0046,C02029,2021-08-08,92.48,0,31.43
O007850,S0469,C00499,2023-02-23,105.45,0,18.21
O007851,S0047,C00039,2023-08-08,442.7,0,160.79
O007852,S0306,C00543,2023-10-21,57.75,0,20.37
O007853,S0333,C01045,2023-12-29,36.36,0,10.1
O007854,S0140,C01434,2023-10-19,129.14,0,37.34
O007855,S0342,C00977,2022-11-20,30.29,0,11.58
O007856,S0305,C02173,2022-11-13,19.05,0,3.62
O007857,S0431,C00607,2023-08-21,321.29,0,95.05
O007858,S0230,C00705,2023-12-25,331.69,0,35.36
O007859,S0168,C00138,2023-12-11,155.84,0,48.66
O007860,S0020,C01249,2023-11-03,22.56,0,5.65
O007861,S0287,C02399,2022-12-14,77.96,1,-4.38
O007862,S0437,C02060,2022-03-20,199.08,0,49.03
O007863,S0140,C02059,2023-11-23,175.49,0,61.34
O007864,S0097,C01627,2023-06-24,122.4,0,24.96
O007865,S0156,C01384,2022-12-13,53.88,0,9.68
O007866,S0440,C00514,2023-08-15,159.81,0,24.53
O007867,S0035,C01649,2022-11-10,128.6,0,16.26
O007868,S0414,C00438,2023-02-21,73.4,0,19.21
O007869,S0094,C01858,2023-10-21,44.89,0,9.74
O007870,S0347,C02449,2022-12-21,172.66,0,63.63
O007871,S0121,C00445,2023-08-19,87.11,0,11.94
O007872,S0212,C01752,2023-10-10,152.19,0,32.33
O007873,S0030,C00967,2023-09-16,149.4,1,-14.65
O007874,S0265,C00116,2023-02-07,60.77,0,16.39
O007875,S0457,C01372,2022-10-28,21.05,0,6.83
O007876,S0392,C01589,2022-06-06,37.08,0,11.24
O007877,S0236,C00362,2022-02-03,35.43,0,11.39
O007878,S0273,C01685,2022-12-30,91.74,0,34.38
O007879,S0008,C00221,2023-12-17,52.37,0,9.88
O007880,S0290,C00958,2022-03-26,242.54,0,26.55
O007881,S0193,C00503,2023-04-06,91.17,0,33.82
O007882,S0111,C01338,2021-06-17,133.96,0,27.19
O007883,S0345,C01149,2023-08-09,117.9,0,22.83
O007884,S0374,C00283,2023-06-14,170.77,1,-12.07
O007885,S0276,C01199,2023-12-06,53.12,0,18.87
O007886,S0270,C01360,2022-10-28,415.7,0,86.05
O007887,S0380,C01884,2023-01-07,192.15,0,35.8
O007888,S0493,C02215,2023-03-02,141.56,0,25.39
O007889,S0463,C02189,2023-08-07,111.01,0,31.48
O007890,S0046,C00052,2021-07-24,76.44,0,11.97
O007891,S0025,C00942,2023-12-31,191.89,0,39.42
O007892,S0049,C00693,2023-12-19,135.53,0,15.9
O007893,S0103,C00670,2022-07-20,91.34,0,18.76
O007894,S0187,C01474,2023-01-14,150.07,1,-8.04
O007895,S0013,C01373,2021-10-17,87.21,0,18.11
O007896,S0143,C01333,2023-12-25,110.12,0,23.69
O007897,S0410,C00303,2023-04-12,27.4,0,8.83
O007898,S0450,C01343,2023-05-02,139.36,0,52.15
O007899,S0083,C01582,2023-12-21,104.43,1,-8.76
O007900,S0302,C00913,2023-05-02,212.3,0,75.56
O007901,S0272,C00431,2023-10-27,168.89,0,18.12
O007902,S0251,C02263,2023-11-02,56.45,0,19.04
O007903,S0280,C02291,2023-12-31,40.34,0,9.91
O007904,S0390,C01511,2023-08-01,10.97,0,1.85
O007905,S0206,C02317,2023-11-29,46.96,0,16.44
O007906,S0054,C01816,2023-09-15,30.96,0,3.64
O007907,S0147,C01441,2023-04-28,98.31,0,19.84
O007908,S0316,C01912,2023-07-09,113.29,0,25.05
O007909,S0208,C01485,2023-11-30,117.49,0,36.43
O007910,S0152,C00845,2023-12-26,81.37,1,-6.83
O007911,S0196,C00455,2022-10-07,147.26,1,-11.79
O007912,S0174,C01382,2023-12-13,17.25,0,5.17
O007913,S0463,C02338,2023-06-02,152.94,0,30.8
O007914,S0265,C00367,2023-11-30,133.43,0,22.2
O007915,S0100,C00720,2022-07-28,344.46,0,92.45
O007916,S0460,C00346,2023-01-21,102.92,0,27.83
O007917,S0077,C02464,2021-08-01,96.95,0,12.28
O007918,S0037,C00794,2023-10-04,80.1,0,27.73
O007919,S0004,C00923,2023-11-11,173.08,1,-9.21
O007920,S0235,C01894,2023-11-16,54.62,1,-5.44
O007921,S0060,C02332,2023-05-19,173.94,0,32.05
O007922,S0430,C00048,2023-10-31,48.64,0,15.61
O007923,S0068,C01648,2023-10-26,53.75,0,11.84
O007924,S0131,C00806,2022-07-17,120.31,0,46.34
O007925,S0429,C00647,2022-06-16,82.96,0,14.63
O007926,S0120,C01198,2023-03-26,93.27,0,29.36
O007927,S0178,C01882,2022-07-30,66.49,0,9.07
O007928,S0179,C02204,2023-01-14,325.34,0,129.81
O007929,S0069,C02401,2022-04-12,354.18,0,131.81
O007930,S0470,C01643,2023-10-10,232.06,0,81.79
O007931,S0030,C00240,2023-09-04,103.7,1,-8.21
O007932,S0129,C00044,2023-01-19,110.54,0,17.81
O007933,S0354,C01692,2021-08-16,115.12,0,16.13
O007934,S0481,C02382,2021-10-26,123.14,0,19.43
O007935,S0128,C00585,2023-09-14,342.39,1,-27.83
O007936,S0077,C01318,2022-04-15,64.0,0,9.84
O007937,S0475,C00550,2023-06-21,37.18,1,-3.45
O007938,S0175,C01412,2022-04-12,43.18,0,6.38
O007939,S0492,C00309,2022-07-30,88.1,0,21.89
O007940,S0033,C01883,2021-11-10,145.63,0,39.32
O007941,S0043,C01338,2023-03-13,44.63,0,7.27
O007942,S0429,C00522,2023-03-08,593.36,0,73.74
O007943,S0175,C00173,2022-08-14,22.29,0,4.46
O007944,S0099,C02334,2023-12-28,289.73,0,46.24
O007945,S0496,C00289,2021-09-27,322.18,0,106.79
O007946,S0093,C01896,2023-12-22,378.84,0,123.37
O007947,S0227,C00094,2022-08-30,21.63,0,2.32
O007948,S0156,C00248,2023-12-09,240.84,0,43.99
O007949,S0305,C01247,2022-01-08,192.22,0,59.47
O007950,S0084,C00017,2023-12-28,83.09,1,-4.71
O007951,S0280,C00803,2023-12-31,94.32,0,12.02
O007952,S0439,C00811,2022-05-15,317.53,0,41.11
O007953,S0066,C00277,2023-02-03,133.31,0,26.97
O007954,S0385,C01122,2023-01-28,41.44,0,10.59
O007955,S0167,C01980,2023-11-30,64.66,0,10.74
O007956,S0207,C00208,2023-12-25,154.08,0,20.05
O007957,S0426,C02449,2022-01-31,108.06,0,21.81
O007958,S0008,C00164,2023-12-23,75.89,0,10.65
O007959,S0086,C01480,2023-11-03,146.31,0,14.86
O007960,S0030,C00613,2023-12-04,315.66,0,87.95
O007961,S0464,C01863,2023-10-22,19.47,0,2.74
O007962,S0008,C01296,2023-12-24,368.79,0,91.73
O007963,S0214,C02019,2022-06-24,151.39,0,34.25
O007964,S0451,C00533,2023-06-04,297.28,0,106.55
O007965,S0013,C01218,2022-10-14,104.59,0,29.29
O007966,S0242,C00128,2023-05-20,367.15,0,57.99
O007967,S0237,C01235,2021-10-08,103.2,0,29.11
O007968,S0263,C01208,2023-11-30,94.97,0,16.3
O007969,S0243,C01345,2023-10-28,196.56,0,38.19
O007970,S0398,C01990,2021-07-21,69.14,0,21.4
O007971,S0408,C01712,2021-09-02,70.26,0,27.41
O007972,S0449,C00951,2023-03-02,28.19,1,-1.69
O007973,S0461,C01642,2023-11-26,73.76,0,25.96
O007974,S0414,C02156,2023-06-30,308.95,0,35.2
O007975,S0332,C01259,2023-12-27,52.95,0,13.45
O007976,S0064,C00422,2023-10-22,158.02,0,37.8
O007977,S0493,C00470,2023-11-05,286.9,0,109.3
O007978,S0241,C02290,2023-08-15,124.6,0,14.28
O007979,S0347,C00009,2023-03-14,191.7,0,71.96
O007980,S0291,C00260,2023-08-15,44.66,0,17.21
O007981,S0189,C01840,2023-10-28,113.56,0,21.94
O007982,S0338,C01292,2022-02-10,761.8,0,268.44
O007983,S0458,C00662,2022-07-06,25.82,1,-2.05
O007984,S0119,C00063,2023-09-25,212.53,0,75.26
O007985,S0211,C00125,2022-09-03,390.61,0,120.65
O007986,S0267,C00015,2023-12-19,105.2,1,-5.89
O007987,S0049,C01910,2023-11-22,80.4,0,25.47
O007988,S0213,C00054,2023-12-03,507.84,0,64.59
O007989,S0084,C00449,2023-12-21,58.7,0,11.4
O007990,S0025,C01773,2023-12-31,228.76,0,89.85
O007991,S0032,C01530,2022-02-14,27.2,0,5.26
O007992,S0209,C01323,2023-01-18,13.16,0,1.52
O007993,S0079,C00930,2023-12-26,61.71,1,-4.32
O007994,S0492,C00070,2023-06-27,86.13,1,-7.83
O007995,S0250,C01645,2023-08-21,385.52,0,86.26
O007996,S0148,C01681,2023-10-12,12.29,0,1.97
O007997,S0205,C00717,2023-06-01,92.21,1,-5.39
O007998,S0154,C00549,2023-03-19,200.22,0,41.53
O007999,S0005,C00060,2023-06-19,45.36,0,5.6
O008000,S0352,C01744,2023-10-18,194.49,0,39.32
O008001,S0464,C00058,2023-12-04,199.2,0,32.43
O008002,S0056,C01707,2023-12-16,85.96,0,28.1
O008003,S0376,C01867,2022-03-17,228.92,0,76.62
O008004,S0091,C01925,2022-04-12,39.94,0,8.37
O008005,S0142,C01891,2023-08-20,13.16,0,5.13
O008006,S0106,C01588,2022-02-24,33.78,0,5.78
O008007,S0320,C01674,2023-04-02,7.88,0,2.13
O008008,S0358,C00876,2023-04-27,177.4,0,32.16
O008009,S0050,C00102,2023-12-14,205.03,0,24.68
O008010,S0094,C00052,2023-11-01,76.1,0,23.11
O008011,S0174,C02195,2023-12-10,31.36,0,5.19
O008012,S0367,C00779,2023-12-21,118.88,0,29.04
O008013,S0116,C02066,2023-05-07,32.63,1,-2.53
O008014,S0091,C00915,2023-08-12,340.58,0,82.82
O008015,S0266,C00016,2023-04-18,37.82,0,6.3
O008016,S0016,C01965,2022-12-08,111.27,0,31.23
O008017,S0074,C01335,2023-04-01,82.57,0,8.3
O008018,S0165,C02005,2022-12-14,40.66,0,5.58
O008019,S0210,C02268,2023-07-23,38.37,0,14.42
O008020,S0322,C01733,2022-03-05,102.43,0,38.85
O008021,S0181,C00705,2023-09-14,49.83,0,16.1
O008022,S0244,C00151,2023-09-27,187.21,0,52.75
O008023,S0218,C01523,2022-05-01,343.86,0,136.53
O008024,S0026,C01883,2022-11-12,185.54,0,63.01
O008025,S0094,C01370,2023-11-10,17.17,0,6.69
O008026,S0232,C00267,2023-12-24,102.3,0,16.2
O008027,S0189,C02292,2023-11-12,98.64,0,22.85
O008028,S0012,C01190,2023-11-22,194.94,0,57.15
O008029,S0101,C02017,2023-11-19,538.85,1,-48.45
O008030,S0067,C01218,2022-07-03,221.89,0,41.24
O008031,S0477,C00782,2023-11-19,43.58,0,10.61
O008032,S0030,C01884,2023-11-10,59.75,0,21.77
O008033,S0451,C02098,2023-07-26,161.59,0,26.73
O008034,S0435,C01161,2023-06-22,152.31,0,23.93
O008035,S0034,C01463,2023-07-16,571.81,1,-51.01
O008036,S0262,C00228,2022-08-08,182.86,0,19.27
O008037,S0182,C02046,2021-05-31,113.8,0,42.69
O008038,S0136,C00244,2021-03-08,230.45,0,82.92
O008039,S0375,C01780,2023-11-17,388.28,0,123.18
O008040,S0373,C00595,2021-11-15,18.94,0,4.93
O008041,S0347,C01959,2023-05-02,67.82,0,15.94
O008042,S0053,C02395,2021-05-20,105.92,0,37.45
O008043,S0445,C02357,2023-12-14,138.85,0,14.51
O008044,S0460,C01867,2023-10-09,120.9,0,13.14
O008045,S0286,C01360,2023-12-18,174.82,0,62.9
O008046,S0384,C01626,2023-12-28,29.23,0,7.89
O008047,S0382,C00362,2023-12-28,137.56,1,-8.22
O008048,S0256,C01359,2022-05-03,58.42,0,6.61
O008049,S0423,C02205,2023-08-30,44.9,0,9.14
O008050,S0181,C01663,2023-06-22,87.44,1,-8.64
O008051,S0093,C00558,2023-03-21,204.62,0,50.83
O008052,S0112,C02167,2022-06-01,79.64,0,29.94
O008053,S0125,C00668,2023-10-15,150.38,0,28.09
O008054,S0354,C02193,2021-11-16,91.9,1,-8.14
O008055,S0240,C00903,2023-05-30,108.77,0,28.46
O008056,S0428,C01916,2023-01-13,90.22,0,11.1
O008057,S0148,C01049,2023-12-22,98.63,0,19.84
O008058,S0378,C00866,2023-07-28,93.14,0,9.45
O008059,S0130,C00844,2023-12-30,25.13,0,4.4
O008060,S0392,C00285,2023-05-07,359.71,0,143.36
O008061,S0382,C00358,2021-11-07,173.49,0,38.26
O008062,S0182,C00440,2022-07-20,69.7,1,-6.25
O008063,S0498,C02010,2021-06-06,105.55,0,42.18
O008064,S0121,C01942,2023-04-23,15.56,0,4.2
O008065,S0147,C02338,2023-10-02,203.73,0,50.47
O008066,S0382,C01875,2023-09-20,221.25,0,76.58
O008067,S0143,C00286,2023-12-29,126.25,0,29.74
O008068,S0370,C02251,2023-10-19,377.92,0,80.72
O008069,S0117,C01793,2023-02-21,39.12,0,5.31
O008070,S0378,C01639,2021-08-03,102.74,0,37.41
O008071,S0180,C01156,2023-08-19,83.93,0,21.4
O008072,S0493,C01854,2023-07-14,258.43,0,51.35
O008073,S0156,C01341,2022-12-16,216.31,0,27.4
O008074,S0306,C01418,2023-07-25,236.54,0,46.9
O008075,S0309,C02380,2022-07-31,145.49,0,36.94
O008076,S0391,C00615,2023-06-16,119.83,0,35.19
O008077,S0342,C02341,2023-04-30,99.6,0,15.48
O008078,S0210,C01323,2021-07-18,153.16,0,30.6
O008079,S0091,C00070,2022-05-18,64.63,0,17.04
O008080,S0382,C01413,2022-04-29,203.97,0,59.85
O008081,S0286,C00746,2022-11-09,134.33,0,29.57
O008082,S0258,C00613,2023-12-28,154.14,0,41.4
O008083,S0374,C01197,2023-01-27,236.56,0,61.42
O008084,S0425,C01825,2023-06-22,76.03,0,11.43
O008085,S0229,C01210,2022-10-26,97.03,0,31.86
O008086,S0165,C01147,2022-06-17,160.01,0,30.14
O008087,S0338,C02438,2021-05-22,188.47,0,47.66
O008088,S0330,C00329,2022-11-25,233.6,0,83.88
O008089,S0403,C02364,2023-01-11,149.84,0,59.61
O008090,S0412,C00806,2023-12-30,99.28,0,20.86
O008091,S0113,C02005,2022-01-13,48.79,0,17.81
O008092,S0070,C02047,2023-12-25,478.96,0,154.08
O008093,S0283,C02436,2023-08-07,130.43,0,25.47
O008094,S0303,C02196,2022-08-19,160.96,0,28.5
O008095,S0193,C01054,2022-12-27,300.33,0,30.1
O008096,S0369,C01124,2023-09-26,102.46,0,33.96
O008097,S0173,C01282,2023-01-11,61.78,0,9.87
O008098,S0464,C00854,2023-12-12,262.88,0,60.02
O008099,S0198,C00371,2023-07-28,197.78,0,72.23
O008100,S0123,C01035,2023-12-28,318.91,0,125.27
O008101,S0071,C02289,2023-12-31,40.16,0,4.2
O008102,S0024,C02331,2022-02-20,65.47,0,15.41
O008103,S0468,C00441,2023-11-23,92.95,0,15.19
O008104,S0146,C02432,2023-12-23,258.26,0,40.56
O008105,S0280,C02081,2023-12-31,66.81,0,14.24
O008106,S0356,C01670,2021-08-04,219.85,0,76.84
O008107,S0244,C01819,2023-12-07,275.77,0,95.57
O008108,S0377,C00228,2023-11-29,167.13,0,50.58
O008109,S0093,C00060,2023-09-27,223.81,1,-16.56
O008110,S0396,C00628,2022-11-02,36.11,0,9.94
O008111,S0164,C00511,2023-07-19,404.34,0,91.74
O008112,S0470,C00439,2023-08-28,142.19,0,32.14
O008113,S0306,C00882,2023-02-06,76.51,1,-5.14
O008114,S0098,C01080,2023-08-16,88.59,0,25.1
O008115,S0433,C01856,2022-10-16,34.2,0,11.35
O008116,S0410,C00558,2023-09-21,13.54,0,1.61
O008117,S0216,C02344,2023-08-25,161.8,0,42.51
O008118,S0013,C02367,2023-05-09,132.33,0,33.23
O008119,S0164,C01950,2023-08-25,230.26,0,90.34
O008120,S0393,C00063,2023-11-02,120.35,0,32.41
O008121,S0102,C00529,2023-05-10,119.36,0,18.78
O008122,S0378,C01452,2022-06-14,348.92,0,137.31
O008123,S0441,C00871,2022-10-30,21.11,0,7.2
O008124,S0320,C00499,2023-08-29,95.21,1,-7.53
O008125,S0160,C01346,2023-03-04,175.85,0,53.44
O008126,S0214,C01161,2022-02-01,202.41,0,63.45
O008127,S0169,C02248,2023-08-30,47.87,0,9.19
O008128,S0185,C00721,2023-02-02,448.26,0,166.91
O008129,S0475,C01035,2022-07-30,52.04,1,-4.26
O008130,S0201,C00374,2023-12-06,82.46,0,24.77
O008131,S0183,C00367,2021-09-05,7.63,0,1.84
O008132,S0266,C01531,2023-08-22,20.38,0,4.58
O008133,S0447,C01787,2023-07-30,39.25,0,8.53
O008134,S0177,C00399,2023-10-15,408.7,0,127.54
O008135,S0471,C00781,2023-10-16,169.44,0,44.77
O008136,S0408,C02050,2023-11-22,85.97,0,25.02
O008137,S0375,C00619,2023-12-27,90.85,0,24.75
O008138,S0036,C01665,2022-12-04,13.3,1,-1.05
O008139,S0325,C01247,2023-03-04,10.28,0,1.78
O008140,S0217,C02361,2023-05-18,6.02,0,1.97
O008141,S0153,C00222,2023-08-20,32.22,0,10.94
O008142,S0392,C01107,2022-10-29,206.39,0,59.67
O008143,S0410,C01294,2023-07-17,27.36,0,10.45
O008144,S0222,C01884,2022-03-09,52.55,0,9.14
O008145,S0204,C02234,2023-08-14,70.78,0,27.7
O008146,S0396,C00385,2023-07-19,159.7,0,17.21
O008147,S0380,C01466,2022-12-16,84.22,0,10.35
O008148,S0053,C00611,2021-10-04,144.23,0,52.76
O008149,S0252,C00079,2023-09-30,107.08,1,-6.89
O008150,S0356,C00043,2022-03-06,127.95,0,49.22
O008151,S0182,C01233,2022-02-25,219.42,0,52.7
O008152,S0270,C01733,2021-06-16,83.49,1,-4.66
O008153,S0066,C00485,2023-03-22,117.06,0,43.73
O008154,S0314,C00177,2023-01-01,31.27,0,5.77
O008155,S0481,C01035,2022-11-17,138.94,0,48.28
O008156,S0201,C00278,2023-11-17,60.72,0,22.75
O008157,S0134,C01032,2023-09-16,59.17,0,21.67
O008158,S0199,C00116,2022-12-01,33.04,0,11.72
O008159,S0057,C01170,2021-10-22,156.41,0,35.1
O008160,S0347,C01001,2023-08-29,56.34,0,5.78
O008161,S0129,C00496,2022-07-09,211.54,0,32.41
O008162,S0029,C01060,2023-06-21,73.45,0,15.93
O008163,S0382,C01596,2023-12-27,770.07,0,137.16
O008164,S0477,C01776,2022-12-11,72.86,0,23.05
O008165,S0001,C01805,2023-11-23,86.21,0,20.89
O008166,S0497,C00288,2022-12-18,33.88,0,10.2
O008167,S0284,C01456,2023-10-30,62.88,0,17.54
O008168,S0133,C01184,2023-03-06,143.71,0,42.1
O008169,S0274,C00016,2023-05-27,75.84,0,10.79
O008170,S0319,C01567,2021-10-18,27.2,0,3.06
O008171,S0385,C00805,2023-11-03,97.33,0,29.5
O008172,S0297,C01379,2023-08-11,356.41,0,52.25
O008173,S0103,C02091,2022-02-20,55.39,0,17.22
O008174,S0049,C01413,2023-12-17,24.23,0,3.1
O008175,S0071,C00294,2022-10-25,10.82,0,3.35
O008176,S0265,C01721,2023-08-07,224.35,0,86.2
O008177,S0340,C01929,2023-03-31,152.83,0,19.6
O008178,S0213,C01790,2023-12-09,303.44,0,47.22
O008179,S0113,C00250,2021-09-11,82.58,1,-8.21
O008180,S0400,C02174,2023-09-13,45.06,0,13.03
O008181,S0404,C02247,2023-06-05,52.77,0,11.83
O008182,S0418,C01308,2022-07-26,21.59,1,-1.78
O008183,S0052,C01065,2022-10-13,71.51,1,-4.68
O008184,S0203,C00622,2023-04-28,136.18,0,14.48
O008185,S0207,C01434,2023-12-29,130.69,0,43.86
O008186,S0438,C00309,2023-09-11,102.04,0,36.64
O008187,S0049,C01989,2023-12-13,67.89,0,24.27
O008188,S0487,C00775,2023-02-24,249.87,1,-13.47
O008189,S0081,C02062,2023-12-08,34.28,0,12.45
O008190,S0227,C00257,2022-08-22,258.1,0,38.59
O008191,S0137,C01227,2023-12-28,83.02,1,-4.6
O008192,S0314,C02047,2023-09-19,81.19,0,31.32
O008193,S0124,C00293,2021-10-31,23.71,0,4.76
O008194,S0452,C01658,2023-12-14,174.61,0,37.66
O008195,S0031,C00869,2022-12-16,215.91,0,45.65
O008196,S0259,C00066,2023-09-17,17.02,0,2.55
O008197,S0228,C02426,2021-09-22,114.76,0,22.03
O008198,S0144,C00995,2023-09-04,338.81,0,120.65
O008199,S0062,C00233,2023-02-04,279.7,0,67.08
O008200,S0396,C00664,2023-11-16,255.91,0,39.94
O008201,S0460,C01094,2023-09-19,232.8,1,-17.74
O008202,S0398,C01914,2022-05-27,359.09,1,-18.28
O008203,S0273,C02306,2023-06-23,86.77,1,-8.35
O008204,S0207,C02497,2023-12-28,56.0,0,14.37
O008205,S0300,C00556,2023-02-20,50.81,0,13.18
O008206,S0498,C02365,2021-09-21,100.71,0,37.44
O008207,S0463,C00569,2023-11-17,404.84,0,138.04
O008208,S0111,C01081,2023-09-27,29.89,0,11.8
O008209,S0300,C02044,2021-11-05,218.25,0,62.3
O008210,S0484,C00558,2022-06-22,84.04,0,30.91
O008211,S0215,C00231,2023-04-26,11.67,0,2.79
